order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,request_date,return_reason,total_amount,shipping_cost,profit,customer_age,customer_gender,calc_total,is_returned,returned_amount,net_sales,gross_before_discount,discount_amount,delivery_days,return_lag_days,year_month,year,quarter,weekday,month_num,age_group,price_band,discount_band,delivery_band,profit_pct_of_sales,net_profit,is_partial_month
O100086,C16349,P247285,Grocery,3.04,0.0,1,Debit Card,2024-06-12,2024-06-16,South,No,,Not Returned,3.04,1.93,-1.69,59,Female,3.04,0,0.0,3.04,3.04,0.0,4,,2024-06-01,2024,2024Q2,Wednesday,6,56-69,<$20,0%,4-5d,-0.5559210526315789,-1.69,0
O100087,C13152,P217619,Grocery,25.7,0.1,4,Credit Card,2024-06-18,2024-06-21,North,No,,Not Returned,92.52,9.09,-1.69,32,Male,92.52,0,0.0,92.52,102.8,10.280000000000001,3,,2024-06-01,2024,2024Q2,Tuesday,6,26-35,$20-50,6-10%,0-3d,-0.018266320795503676,-1.69,0
O100088,C11955,P203967,Toys,18.51,0.05,1,PayPal,2023-12-20,2023-12-25,South,No,,Not Returned,17.58,3.71,3.32,62,Female,17.584500000000002,0,0.0,17.58,18.51,0.9300000000000033,5,,2023-12-01,2023,2023Q4,Wednesday,12,56-69,<$20,1-5%,4-5d,0.1888509670079636,3.32,0
O100089,C11585,P227488,Beauty,71.36,0.15,1,Debit Card,2024-07-05,2024-07-12,South,No,,Not Returned,60.66,5.34,21.96,34,Male,60.656,0,0.0,60.66,71.36,10.700000000000003,7,,2024-07-01,2024,2024Q3,Friday,7,26-35,$50-100,11-20%,6-7d,0.3620178041543027,21.96,0
O100090,C13943,P213211,Toys,5.12,0.0,1,UPI,2025-02-09,2025-02-15,West,No,,Not Returned,5.12,1.8,0.25,59,Female,5.12,0,0.0,5.12,5.12,0.0,6,,2025-02-01,2025,2025Q1,Sunday,2,56-69,<$20,0%,6-7d,0.048828125,0.25,0
O100091,C17555,P221169,Beauty,3.65,0.0,1,UPI,2024-07-08,2024-07-12,South,No,,Not Returned,3.65,1.97,-0.33,54,Female,3.65,0,0.0,3.65,3.65,0.0,4,,2024-07-01,2024,2024Q3,Monday,7,46-55,<$20,0%,4-5d,-0.09041095890410959,-0.33,0
O100092,C13073,P230373,Electronics,857.18,0.0,3,COD,2024-08-10,2024-08-14,West,No,,Not Returned,2571.54,12.41,296.17,61,Female,2571.54,0,0.0,2571.54,2571.54,0.0,4,,2024-08-01,2024,2024Q3,Saturday,8,56-69,$500+,0%,4-5d,0.11517223142552713,296.17,0
O100093,C11021,P232669,Home,168.01,0.05,2,Debit Card,2024-01-20,2024-01-26,East,No,,Not Returned,319.22,7.51,81.87,57,Male,319.219,0,0.0,319.22,336.02,16.799999999999955,6,,2024-01-01,2024,2024Q1,Saturday,1,56-69,$100-250,1-5%,6-7d,0.2564688929265084,81.87,0
O100094,C13461,P206634,Beauty,43.33,0.0,3,Debit Card,2025-07-02,2025-07-06,Central,No,,Not Returned,129.99,6.28,52.22,53,Female,129.99,0,0.0,129.99,129.99,0.0,4,,2025-07-01,2025,2025Q3,Wednesday,7,46-55,$20-50,0%,4-5d,0.4017232094776521,52.22,0
O100095,C12613,P200840,Fashion,22.26,0.0,1,Wallet,2025-02-22,2025-03-01,East,No,,Not Returned,22.26,3.96,3.83,27,Male,22.26,0,0.0,22.26,22.26,0.0,7,,2025-02-01,2025,2025Q1,Saturday,2,26-35,$20-50,0%,6-7d,0.1720575022461815,3.83,0
O100096,C15225,P234229,Fashion,5.15,0.05,1,Credit Card,2023-09-12,2023-09-17,East,No,,Not Returned,4.89,3.77,-2.06,36,Male,4.8925,0,0.0,4.89,5.15,0.2600000000000007,5,,2023-09-01,2023,2023Q3,Tuesday,9,36-45,<$20,1-5%,4-5d,-0.42126789366053174,-2.06,1
O100097,C13843,P221318,Fashion,37.42,0.1,5,COD,2024-09-26,2024-09-29,Central,No,,Not Returned,168.39,8.25,50.69,29,Male,168.39000000000001,0,0.0,168.39,187.10000000000002,18.710000000000036,3,,2024-09-01,2024,2024Q3,Thursday,9,26-35,$20-50,6-10%,0-3d,0.3010273769226201,50.69,0
O100098,C17989,P215405,Beauty,115.85,0.15,1,Debit Card,2025-05-02,2025-05-07,West,No,,Not Returned,98.47,6.58,37.73,40,Female,98.4725,0,0.0,98.47,115.85,17.379999999999995,5,,2025-05-01,2025,2025Q2,Friday,5,36-45,$100-250,11-20%,4-5d,0.3831623844825835,37.73,0
O100099,C11500,P247771,Electronics,823.81,0.0,1,COD,2025-05-08,2025-05-12,South,No,,Not Returned,823.81,8.88,89.98,32,Female,823.81,0,0.0,823.81,823.81,0.0,4,,2025-05-01,2025,2025Q2,Thursday,5,26-35,$500+,0%,4-5d,0.1092242143212634,89.98,0
O100100,C14798,P236240,Sports,17.35,0.1,1,Debit Card,2025-02-25,2025-03-02,West,Yes,2025-03-12,Not as described,15.62,4.69,0.0,41,Male,15.615000000000002,1,15.62,0.0,17.35,1.7300000000000022,5,10.0,2025-02-01,2025,2025Q1,Tuesday,2,36-45,<$20,6-10%,4-5d,0.0,0.0,0
O100101,C16545,P215847,Home,37.39,0.2,1,Credit Card,2025-02-04,2025-02-09,North,No,,Not Returned,29.91,3.68,4.69,49,Male,29.912000000000003,0,0.0,29.91,37.39,7.48,5,,2025-02-01,2025,2025Q1,Tuesday,2,46-55,$20-50,11-20%,4-5d,0.15680374456703444,4.69,0
O100102,C16873,P223547,Fashion,23.33,0.0,5,Credit Card,2025-05-02,2025-05-07,Central,No,,Not Returned,116.65,7.12,33.71,38,Male,116.64999999999999,0,0.0,116.65,116.64999999999999,-1.4210854715202004e-14,5,,2025-05-01,2025,2025Q2,Friday,5,36-45,$20-50,0%,4-5d,0.28898414059151306,33.71,0
O100103,C15675,P206575,Toys,36.89,0.15,1,Credit Card,2024-11-29,2024-12-05,East,No,,Not Returned,31.36,3.99,8.55,47,Female,31.3565,0,0.0,31.36,36.89,5.530000000000001,6,,2024-11-01,2024,2024Q4,Friday,11,46-55,$20-50,11-20%,6-7d,0.272640306122449,8.55,0
O100104,C10161,P230123,Home,239.28,0.2,1,Credit Card,2024-11-14,2024-11-18,South,No,,Not Returned,191.42,8.6,45.0,69,Male,191.424,0,0.0,191.42,239.28,47.860000000000014,4,,2024-11-01,2024,2024Q4,Thursday,11,56-69,$100-250,11-20%,4-5d,0.23508515306655522,45.0,0
O100105,C14297,P204843,Home,36.94,0.0,1,COD,2023-10-23,2023-10-30,South,No,,Not Returned,36.94,5.01,5.33,49,Male,36.94,0,0.0,36.94,36.94,0.0,7,,2023-10-01,2023,2023Q4,Monday,10,46-55,$20-50,0%,6-7d,0.14428803465078507,5.33,0
O100106,C11981,P227451,Toys,16.98,0.0,2,Credit Card,2024-11-21,2024-11-25,North,No,,Not Returned,33.96,4.16,9.42,19,Male,33.96,0,0.0,33.96,33.96,0.0,4,,2024-11-01,2024,2024Q4,Thursday,11,18-25,<$20,0%,4-5d,0.2773851590106007,9.42,0
O100107,C10995,P207739,Home,101.74,0.0,2,Wallet,2024-06-08,2024-06-14,East,No,,Not Returned,203.48,7.89,49.08,54,Female,203.48,0,0.0,203.48,203.48,0.0,6,,2024-06-01,2024,2024Q2,Saturday,6,46-55,$100-250,0%,6-7d,0.24120306664045607,49.08,0
O100108,C16413,P214852,Toys,12.52,0.2,1,Credit Card,2024-07-11,2024-07-14,North,No,,Not Returned,10.02,2.22,1.79,51,Male,10.016,0,0.0,10.02,12.52,2.5,3,,2024-07-01,2024,2024Q3,Thursday,7,46-55,<$20,11-20%,0-3d,0.17864271457085829,1.79,0
O100109,C14911,P249092,Home,111.08,0.0,1,Debit Card,2024-08-06,2024-08-11,North,No,,Not Returned,111.08,7.66,23.44,39,Male,111.08,0,0.0,111.08,111.08,0.0,5,,2024-08-01,2024,2024Q3,Tuesday,8,36-45,$100-250,0%,4-5d,0.2110190853438963,23.44,0
O100110,C13342,P209157,Fashion,22.03,0.05,3,COD,2023-12-23,2023-12-31,East,No,,Not Returned,62.79,5.86,16.12,50,Female,62.7855,0,0.0,62.79,66.09,3.3000000000000043,8,,2023-12-01,2023,2023Q4,Saturday,12,46-55,$20-50,1-5%,8-10d,0.2567287784679089,16.12,0
O100111,C14551,P222406,Beauty,21.58,0.05,3,UPI,2023-12-04,2023-12-07,North,No,,Not Returned,61.5,5.64,22.04,60,Male,61.50299999999999,0,0.0,61.5,64.74,3.239999999999995,3,,2023-12-01,2023,2023Q4,Monday,12,56-69,$20-50,1-5%,0-3d,0.35837398373983737,22.04,0
O100112,C17629,P247284,Fashion,61.89,0.05,1,COD,2025-01-21,2025-01-25,South,No,,Not Returned,58.8,7.65,12.93,28,Male,58.7955,0,0.0,58.8,61.89,3.0900000000000034,4,,2025-01-01,2025,2025Q1,Tuesday,1,26-35,$50-100,1-5%,4-5d,0.21989795918367347,12.93,0
O100113,C13798,P245200,Electronics,70.98,0.0,2,UPI,2025-08-08,2025-08-12,West,No,,Not Returned,141.96,6.85,10.19,46,Female,141.96,0,0.0,141.96,141.96,0.0,4,,2025-08-01,2025,2025Q3,Friday,8,46-55,$50-100,0%,4-5d,0.07178078331924485,10.19,0
O100114,C11275,P207432,Electronics,1161.68,0.0,1,Credit Card,2024-10-29,2024-11-02,South,No,,Not Returned,1161.68,7.91,131.49,69,Female,1161.68,0,0.0,1161.68,1161.68,0.0,4,,2024-10-01,2024,2024Q4,Tuesday,10,56-69,$500+,0%,4-5d,0.11318951862819365,131.49,0
O100115,C11016,P218837,Fashion,13.88,0.0,1,Debit Card,2025-05-07,2025-05-11,South,No,,Not Returned,13.88,5.31,-0.45,63,Male,13.88,0,0.0,13.88,13.88,0.0,4,,2025-05-01,2025,2025Q2,Wednesday,5,56-69,<$20,0%,4-5d,-0.032420749279538905,-0.45,0
O100116,C17869,P215148,Sports,53.93,0.0,1,Debit Card,2025-06-03,2025-06-08,North,No,,Not Returned,53.93,5.21,10.97,57,Female,53.93,0,0.0,53.93,53.93,0.0,5,,2025-06-01,2025,2025Q2,Tuesday,6,56-69,$50-100,0%,4-5d,0.2034118301501947,10.97,0
O100117,C16439,P211194,Toys,14.51,0.0,1,Credit Card,2025-08-04,2025-08-09,East,No,,Not Returned,14.51,4.15,1.65,48,Male,14.51,0,0.0,14.51,14.51,0.0,5,,2025-08-01,2025,2025Q3,Monday,8,46-55,<$20,0%,4-5d,0.11371467953135768,1.65,0
O100118,C17892,P232591,Toys,2.82,0.2,3,Credit Card,2025-05-06,2025-05-11,West,No,,Not Returned,6.77,3.43,-0.72,24,Other,6.768,0,0.0,6.77,8.459999999999999,1.6899999999999995,5,,2025-05-01,2025,2025Q2,Tuesday,5,18-25,<$20,11-20%,4-5d,-0.10635155096011817,-0.72,0
O100119,C16863,P214819,Fashion,44.08,0.05,4,Wallet,2023-11-12,2023-11-20,Central,No,,Not Returned,167.5,7.43,51.19,36,Female,167.504,0,0.0,167.5,176.32,8.819999999999993,8,,2023-11-01,2023,2023Q4,Sunday,11,36-45,$20-50,1-5%,8-10d,0.30561194029850747,51.19,0
O100120,C17916,P206625,Sports,210.6,0.1,1,Credit Card,2023-09-15,2023-09-19,South,No,,Not Returned,189.54,9.21,47.65,66,Female,189.54,0,0.0,189.54,210.6,21.060000000000002,4,,2023-09-01,2023,2023Q3,Friday,9,56-69,$100-250,6-10%,4-5d,0.25139812176849213,47.65,1
O100121,C10337,P207404,Fashion,118.71,0.0,1,COD,2025-02-04,2025-02-07,North,No,,Not Returned,118.71,6.57,34.98,61,Female,118.71,0,0.0,118.71,118.71,0.0,3,,2025-02-01,2025,2025Q1,Tuesday,2,56-69,$100-250,0%,0-3d,0.29466767753348494,34.98,0
O100122,C10878,P214674,Beauty,12.67,0.0,2,PayPal,2025-01-20,2025-01-26,South,No,,Not Returned,25.34,3.95,7.45,42,Male,25.34,0,0.0,25.34,25.34,0.0,6,,2025-01-01,2025,2025Q1,Monday,1,36-45,<$20,0%,6-7d,0.2940015785319653,7.45,0
O100123,C11076,P210507,Grocery,11.77,0.2,1,COD,2025-04-06,2025-04-13,East,No,,Not Returned,9.42,1.0,-0.25,48,Female,9.416,0,0.0,9.42,11.77,2.3499999999999996,7,,2025-04-01,2025,2025Q2,Sunday,4,46-55,<$20,11-20%,6-7d,-0.02653927813163482,-0.25,0
O100124,C14887,P220387,Electronics,537.39,0.15,1,PayPal,2024-02-16,2024-02-20,Central,Yes,2024-03-19,Missing/Wrong item,456.78,9.4,45.41,28,Female,456.7815,1,456.78,0.0,537.39,80.61000000000001,4,28.0,2024-02-01,2024,2024Q1,Friday,2,26-35,$500+,11-20%,4-5d,0.09941328429440868,0.0,0
O100125,C13993,P218697,Grocery,4.84,0.0,1,COD,2023-11-18,2023-11-24,South,No,,Not Returned,4.84,1.46,-1.07,33,Female,4.84,0,0.0,4.84,4.84,0.0,6,,2023-11-01,2023,2023Q4,Saturday,11,26-35,<$20,0%,6-7d,-0.22107438016528927,-1.07,0
O100126,C16360,P237391,Toys,16.78,0.0,2,Credit Card,2024-10-02,2024-10-06,South,Yes,2024-10-15,Defective,33.56,5.18,8.24,34,Female,33.56,1,33.56,0.0,33.56,0.0,4,9.0,2024-10-01,2024,2024Q4,Wednesday,10,26-35,<$20,0%,4-5d,0.24553039332538737,0.0,0
O100127,C14859,P219547,Toys,10.98,0.0,1,Debit Card,2025-01-30,2025-02-04,South,No,,Not Returned,10.98,1.74,2.65,23,Female,10.98,0,0.0,10.98,10.98,0.0,5,,2025-01-01,2025,2025Q1,Thursday,1,18-25,<$20,0%,4-5d,0.2413479052823315,2.65,0
O100128,C16331,P223570,Sports,56.72,0.0,2,COD,2024-02-26,2024-03-03,East,No,,Not Returned,113.44,8.53,25.5,38,Male,113.44,0,0.0,113.44,113.44,0.0,6,,2024-02-01,2024,2024Q1,Monday,2,36-45,$50-100,0%,6-7d,0.22478843441466856,25.5,0
O100129,C10379,P239783,Toys,3.94,0.05,1,Credit Card,2025-06-09,2025-06-14,Central,No,,Not Returned,3.74,1.52,-0.02,62,Male,3.743,0,0.0,3.74,3.94,0.19999999999999973,5,,2025-06-01,2025,2025Q2,Monday,6,56-69,<$20,1-5%,4-5d,-0.0053475935828877,-0.02,0
O100130,C10492,P228037,Grocery,7.88,0.2,1,Credit Card,2025-02-12,2025-02-19,South,No,,Not Returned,6.3,2.16,-1.66,27,Female,6.304,0,0.0,6.3,7.88,1.58,7,,2025-02-01,2025,2025Q1,Wednesday,2,26-35,<$20,11-20%,6-7d,-0.2634920634920635,-1.66,0
O100131,C17208,P230083,Toys,5.45,0.0,3,Wallet,2025-09-02,2025-09-06,South,No,,Not Returned,16.35,4.57,1.97,25,Female,16.35,0,0.0,16.35,16.35,0.0,4,,2025-09-01,2025,2025Q3,Tuesday,9,18-25,<$20,0%,4-5d,0.12048929663608561,1.97,1
O100132,C15276,P248029,Fashion,22.63,0.1,1,Credit Card,2024-06-06,2024-06-13,East,No,,Not Returned,20.37,3.95,3.18,65,Male,20.367,0,0.0,20.37,22.63,2.259999999999998,7,,2024-06-01,2024,2024Q2,Thursday,6,56-69,$20-50,6-10%,6-7d,0.1561119293078056,3.18,0
O100133,C12062,P240550,Beauty,12.82,0.0,1,Credit Card,2024-04-16,2024-04-20,Central,No,,Not Returned,12.82,3.74,2.03,18,Male,12.82,0,0.0,12.82,12.82,0.0,4,,2024-04-01,2024,2024Q2,Tuesday,4,18-25,<$20,0%,4-5d,0.15834633385335412,2.03,0
O100134,C13884,P237982,Fashion,32.69,0.15,1,UPI,2024-07-16,2024-07-22,South,No,,Not Returned,27.79,7.19,2.54,21,Male,27.786499999999997,0,0.0,27.79,32.69,4.899999999999999,6,,2024-07-01,2024,2024Q3,Tuesday,7,18-25,$20-50,11-20%,6-7d,0.0913997840949982,2.54,0
O100135,C10064,P239706,Grocery,33.76,0.0,2,UPI,2024-07-26,2024-08-01,South,No,,Not Returned,67.52,5.44,-0.04,41,Female,67.52,0,0.0,67.52,67.52,0.0,6,,2024-07-01,2024,2024Q3,Friday,7,36-45,$20-50,0%,6-7d,-0.0005924170616113745,-0.04,0
O100136,C12568,P202988,Grocery,14.13,0.0,2,COD,2025-05-13,2025-05-18,Central,No,,Not Returned,28.26,5.99,-3.73,58,Female,28.26,0,0.0,28.26,28.26,0.0,5,,2025-05-01,2025,2025Q2,Tuesday,5,56-69,<$20,0%,4-5d,-0.13198867657466382,-3.73,0
O100137,C15463,P205156,Beauty,92.86,0.0,1,Credit Card,2025-04-03,2025-04-08,South,No,,Not Returned,92.86,7.23,34.56,51,Female,92.86,0,0.0,92.86,92.86,0.0,5,,2025-04-01,2025,2025Q2,Thursday,4,46-55,$50-100,0%,4-5d,0.37217316390264915,34.56,0
O100138,C15248,P238280,Toys,19.57,0.05,1,PayPal,2024-08-06,2024-08-12,South,No,,Not Returned,18.59,5.17,2.27,40,Male,18.5915,0,0.0,18.59,19.57,0.9800000000000004,6,,2024-08-01,2024,2024Q3,Tuesday,8,36-45,<$20,1-5%,6-7d,0.12210866057019903,2.27,0
O100139,C12027,P209788,Grocery,22.56,0.05,1,Debit Card,2023-11-21,2023-11-24,North,No,,Not Returned,21.43,5.71,-4.0,43,Female,21.432,0,0.0,21.43,22.56,1.129999999999999,3,,2023-11-01,2023,2023Q4,Tuesday,11,36-45,$20-50,1-5%,0-3d,-0.18665422305179655,-4.0,0
O100140,C12695,P214185,Fashion,93.34,0.05,2,UPI,2024-03-05,2024-03-10,Central,No,,Not Returned,177.35,6.54,55.53,46,Female,177.346,0,0.0,177.35,186.68,9.330000000000013,5,,2024-03-01,2024,2024Q1,Tuesday,3,46-55,$50-100,1-5%,4-5d,0.3131096701437835,55.53,0
O100141,C11495,P218734,Beauty,35.91,0.1,1,Debit Card,2023-12-19,2023-12-24,North,No,,Not Returned,32.32,5.16,9.38,49,Female,32.318999999999996,0,0.0,32.32,35.91,3.5899999999999963,5,,2023-12-01,2023,2023Q4,Tuesday,12,46-55,$20-50,6-10%,4-5d,0.29022277227722776,9.38,0
O100142,C17230,P209971,Home,155.94,0.0,1,PayPal,2023-09-27,2023-10-01,Central,No,,Not Returned,155.94,7.4,36.26,43,Female,155.94,0,0.0,155.94,155.94,0.0,4,,2023-09-01,2023,2023Q3,Wednesday,9,36-45,$100-250,0%,4-5d,0.23252533025522637,36.26,1
O100143,C15258,P243408,Toys,12.64,0.1,2,PayPal,2025-02-13,2025-02-20,North,No,,Not Returned,22.75,4.33,4.77,52,Female,22.752000000000002,0,0.0,22.75,25.28,2.530000000000001,7,,2025-02-01,2025,2025Q1,Thursday,2,46-55,<$20,6-10%,6-7d,0.20967032967032964,4.77,0
O100144,C15618,P206487,Home,120.29,0.0,1,COD,2024-02-24,2024-02-29,West,No,,Not Returned,120.29,7.36,26.32,31,Male,120.29,0,0.0,120.29,120.29,0.0,5,,2024-02-01,2024,2024Q1,Saturday,2,26-35,$100-250,0%,4-5d,0.21880455565716184,26.32,0
O100145,C16736,P220997,Sports,31.17,0.1,1,COD,2024-06-06,2024-06-10,West,No,,Not Returned,28.05,6.92,1.49,38,Female,28.053,0,0.0,28.05,31.17,3.120000000000001,4,,2024-06-01,2024,2024Q2,Thursday,6,36-45,$20-50,6-10%,4-5d,0.05311942959001782,1.49,0
O100146,C10391,P246456,Home,136.79,0.1,1,Credit Card,2023-12-11,2023-12-15,West,No,,Not Returned,123.11,6.32,28.15,37,Female,123.11099999999999,0,0.0,123.11,136.79,13.679999999999993,4,,2023-12-01,2023,2023Q4,Monday,12,36-45,$100-250,6-10%,4-5d,0.22865729835106813,28.15,0
O100147,C15794,P212452,Electronics,284.7,0.0,1,Wallet,2024-10-16,2024-10-22,North,No,,Not Returned,284.7,9.1,25.06,50,Female,284.7,0,0.0,284.7,284.7,0.0,6,,2024-10-01,2024,2024Q4,Wednesday,10,46-55,$250-500,0%,6-7d,0.08802247980330172,25.06,0
O100148,C14514,P215372,Electronics,580.17,0.0,2,Debit Card,2025-02-20,2025-02-24,West,No,,Not Returned,1160.34,9.05,130.19,36,Female,1160.34,0,0.0,1160.34,1160.34,0.0,4,,2025-02-01,2025,2025Q1,Thursday,2,36-45,$500+,0%,4-5d,0.11219987245117811,130.19,0
O100149,C16432,P244767,Electronics,806.71,0.0,4,UPI,2023-12-19,2023-12-25,East,No,,Not Returned,3226.84,11.85,375.37,19,Female,3226.84,0,0.0,3226.84,3226.84,0.0,6,,2023-12-01,2023,2023Q4,Tuesday,12,18-25,$500+,0%,6-7d,0.11632742869184713,375.37,0
O100150,C14474,P213434,Electronics,96.31,0.0,4,UPI,2024-12-04,2024-12-11,East,No,,Not Returned,385.24,9.61,36.62,38,Female,385.24,0,0.0,385.24,385.24,0.0,7,,2024-12-01,2024,2024Q4,Wednesday,12,36-45,$50-100,0%,6-7d,0.09505762641470251,36.62,0
O100151,C15892,P212416,Beauty,31.77,0.0,5,COD,2025-07-11,2025-07-16,South,No,,Not Returned,158.85,7.94,63.54,19,Female,158.85,0,0.0,158.85,158.85,0.0,5,,2025-07-01,2025,2025Q3,Friday,7,18-25,$20-50,0%,4-5d,0.4,63.54,0
O100152,C13561,P219248,Sports,304.67,0.0,2,UPI,2025-07-05,2025-07-10,South,No,,Not Returned,609.34,9.29,173.51,58,Female,609.34,0,0.0,609.34,609.34,0.0,5,,2025-07-01,2025,2025Q3,Saturday,7,56-69,$250-500,0%,4-5d,0.28475071388715656,173.51,0
O100153,C12278,P246713,Electronics,862.36,0.0,1,PayPal,2024-01-02,2024-01-05,North,No,,Not Returned,862.36,10.06,93.42,31,Female,862.36,0,0.0,862.36,862.36,0.0,3,,2024-01-01,2024,2024Q1,Tuesday,1,26-35,$500+,0%,0-3d,0.10833062758012894,93.42,0
O100154,C17161,P228194,Beauty,47.06,0.05,1,Debit Card,2024-03-17,2024-03-20,Central,No,,Not Returned,44.71,5.76,14.36,24,Male,44.707,0,0.0,44.71,47.06,2.3500000000000014,3,,2024-03-01,2024,2024Q1,Sunday,3,18-25,$20-50,1-5%,0-3d,0.3211809438604339,14.36,0
O100155,C16184,P233785,Beauty,4.21,0.0,1,COD,2024-12-04,2024-12-07,North,No,,Not Returned,4.21,2.28,-0.39,25,Female,4.21,0,0.0,4.21,4.21,0.0,3,,2024-12-01,2024,2024Q4,Wednesday,12,18-25,<$20,0%,0-3d,-0.09263657957244656,-0.39,0
O100156,C13099,P237458,Electronics,144.57,0.0,2,Debit Card,2024-11-14,2024-11-17,North,No,,Not Returned,289.14,8.7,26.0,63,Male,289.14,0,0.0,289.14,289.14,0.0,3,,2024-11-01,2024,2024Q4,Thursday,11,56-69,$100-250,0%,0-3d,0.08992183717230408,26.0,0
O100157,C16278,P208373,Home,31.13,0.0,1,Credit Card,2023-09-18,2023-09-21,North,No,,Not Returned,31.13,3.29,5.43,28,Male,31.13,0,0.0,31.13,31.13,0.0,3,,2023-09-01,2023,2023Q3,Monday,9,26-35,$20-50,0%,0-3d,0.1744298104722133,5.43,1
O100158,C10200,P230283,Sports,267.28,0.2,1,PayPal,2025-02-28,2025-03-04,Central,No,,Not Returned,213.82,7.25,56.9,52,Male,213.82399999999998,0,0.0,213.82,267.28,53.45999999999998,4,,2025-02-01,2025,2025Q1,Friday,2,46-55,$250-500,11-20%,4-5d,0.2661116827237864,56.9,0
O100159,C15959,P229415,Electronics,499.11,0.05,1,Credit Card,2025-07-14,2025-07-18,Central,No,,Not Returned,474.15,8.66,48.24,45,Male,474.1545,0,0.0,474.15,499.11,24.960000000000036,4,,2025-07-01,2025,2025Q3,Monday,7,36-45,$250-500,1-5%,4-5d,0.1017399557102183,48.24,0
O100160,C14875,P226414,Electronics,296.62,0.2,2,Wallet,2024-02-27,2024-03-02,North,No,,Not Returned,474.59,8.71,48.24,36,Female,474.59200000000004,0,0.0,474.59,593.24,118.65000000000003,4,,2024-02-01,2024,2024Q1,Tuesday,2,36-45,$250-500,11-20%,4-5d,0.10164563096567565,48.24,0
O100161,C17073,P214378,Grocery,52.12,0.0,1,COD,2025-07-09,2025-07-13,South,No,,Not Returned,52.12,6.56,-2.39,50,Female,52.12,0,0.0,52.12,52.12,0.0,4,,2025-07-01,2025,2025Q3,Wednesday,7,46-55,$50-100,0%,4-5d,-0.04585571757482733,-2.39,0
O100162,C13104,P218336,Sports,31.3,0.0,1,Credit Card,2024-01-01,2024-01-05,West,No,,Not Returned,31.3,4.71,4.68,32,Male,31.3,0,0.0,31.3,31.3,0.0,4,,2024-01-01,2024,2024Q1,Monday,1,26-35,$20-50,0%,4-5d,0.14952076677316292,4.68,0
O100163,C17215,P204700,Home,145.09,0.1,1,Debit Card,2024-11-10,2024-11-13,Central,No,,Not Returned,130.58,8.51,28.05,38,Male,130.58100000000002,0,0.0,130.58,145.09,14.509999999999991,3,,2024-11-01,2024,2024Q4,Sunday,11,36-45,$100-250,6-10%,0-3d,0.21481084392709449,28.05,0
O100164,C14598,P213901,Beauty,26.03,0.0,1,Debit Card,2024-04-08,2024-04-12,West,No,,Not Returned,26.03,7.52,4.19,44,Male,26.03,0,0.0,26.03,26.03,0.0,4,,2024-04-01,2024,2024Q2,Monday,4,36-45,$20-50,0%,4-5d,0.1609681137149443,4.19,0
O100165,C12454,P224838,Toys,10.19,0.2,1,Credit Card,2024-02-12,2024-02-18,West,No,,Not Returned,8.15,3.7,-0.44,21,Male,8.152,0,0.0,8.15,10.19,2.039999999999999,6,,2024-02-01,2024,2024Q1,Monday,2,18-25,<$20,11-20%,6-7d,-0.053987730061349694,-0.44,0
O100166,C13645,P222597,Toys,15.07,0.0,3,UPI,2024-09-09,2024-09-12,Central,No,,Not Returned,45.21,6.94,11.14,26,Male,45.21,0,0.0,45.21,45.21,0.0,3,,2024-09-01,2024,2024Q3,Monday,9,26-35,<$20,0%,0-3d,0.24640566246405662,11.14,0
O100167,C15847,P233428,Fashion,18.2,0.05,2,PayPal,2025-04-26,2025-05-02,West,No,,Not Returned,34.58,5.84,6.26,22,Female,34.58,0,0.0,34.58,36.4,1.8200000000000003,6,,2025-04-01,2025,2025Q2,Saturday,4,18-25,<$20,1-5%,6-7d,0.18102949681897051,6.26,0
O100168,C10804,P240149,Home,158.84,0.1,1,Credit Card,2023-10-15,2023-10-19,West,No,,Not Returned,142.96,6.88,33.15,67,Female,142.95600000000002,0,0.0,142.96,158.84,15.879999999999995,4,,2023-10-01,2023,2023Q4,Sunday,10,56-69,$100-250,6-10%,4-5d,0.2318830442081701,33.15,0
O100169,C16242,P235687,Beauty,16.27,0.0,2,Debit Card,2025-07-18,2025-07-23,South,No,,Not Returned,32.54,4.52,10.12,39,Female,32.54,0,0.0,32.54,32.54,0.0,5,,2025-07-01,2025,2025Q3,Friday,7,36-45,<$20,0%,4-5d,0.3110018438844499,10.12,0
O100170,C12731,P229493,Electronics,57.75,0.0,1,UPI,2024-04-09,2024-04-15,West,No,,Not Returned,57.75,6.46,0.47,24,Male,57.75,0,0.0,57.75,57.75,0.0,6,,2024-04-01,2024,2024Q2,Tuesday,4,18-25,$50-100,0%,6-7d,0.008138528138528138,0.47,0
O100171,C15991,P231852,Grocery,40.65,0.0,1,PayPal,2025-09-03,2025-09-06,Central,No,,Not Returned,40.65,4.89,-1.64,42,Female,40.65,0,0.0,40.65,40.65,0.0,3,,2025-09-01,2025,2025Q3,Wednesday,9,36-45,$20-50,0%,0-3d,-0.04034440344403444,-1.64,1
O100172,C12773,P210932,Home,101.64,0.05,2,Wallet,2024-09-10,2024-09-16,East,No,,Not Returned,193.12,8.34,45.73,51,Female,193.11599999999999,0,0.0,193.12,203.28,10.159999999999997,6,,2024-09-01,2024,2024Q3,Tuesday,9,46-55,$100-250,1-5%,6-7d,0.2367957746478873,45.73,0
